ID	CHR	START	STOP	SYM	TYPE
FAM167B	1	32247232	32248856	ENSG00000183615	protein_coding
LCK	1	32251238	32286165	ENSG00000182866	protein_coding
HDAC1	1	32292085	32333635	ENSG00000116478	protein_coding
MARCKSL1	1	32333831	32336379	ENSG00000175130	protein_coding
TSSK3	1	32351520	32354096	ENSG00000162526	protein_coding
FAM229A	1	32361269	32361876	ENSG00000225828	protein_coding
BSDC1	1	32365102	32394448	ENSG00000160058	protein_coding
ZBTB8A	1	32539426	32539572	ENSG00000160062	protein_coding
ZBTB8OS	1	32620819	32650903	ENSG00000176261	protein_coding
RBBP4	1	32651141	32673580	ENSG00000162521	protein_coding
SYNC	1	32694864	32703596	ENSG00000162520	protein_coding
KIAA1522	1	32741884	32774970	ENSG00000162522	protein_coding
YARS	1	32775238	32811647	ENSG00000134684	protein_coding
S100PBP	1	32816766	32858875	ENSG00000116497	protein_coding
FNDC5	1	32862267	32872482	ENSG00000160097	protein_coding
HPCA	1	32885993	32893629	ENSG00000121905	protein_coding
TMEM54	1	32895304	32901438	ENSG00000121900	protein_coding
RNF19B	1	32936444	32964685	ENSG00000116514	protein_coding
AK2	1	33007983	33080996	ENSG00000004455	protein_coding
TRIM62	1	33145401	33182059	ENSG00000116525	protein_coding
ZNF362	1	33256544	33300719	ENSG00000160094	protein_coding
A3GALT2	1	33306765	33321098	ENSG00000184389	protein_coding
PHC2	1	33323622	33431052	ENSG00000134686	protein_coding
ZSCAN20	1	33472644	33496507	ENSG00000121903	protein_coding
CSMD2	1	33514008	34165842	ENSG00000121904	protein_coding
HMGB4	1	33860474	33864791	ENSG00000176256	protein_coding
C1orf94	1	34166882	34219131	ENSG00000142698	protein_coding
SMIM12	1	34712736	34859816	ENSG00000163866	protein_coding
GJB5	1	34755046	34758512	ENSG00000189280	protein_coding
GJB4	1	34759740	34763724	ENSG00000189433	protein_coding
GJB3	1	34781188	34786369	ENSG00000188910	protein_coding
GJA4	1	34792997	34795747	ENSG00000187513	protein_coding
DLGAP3	1	34865435	34929585	ENSG00000116544	protein_coding
ZMYM6NB	1	34985197	34985353	ENSG00000243749	protein_coding
ZMYM6	1	34986164	35031968	ENSG00000163867	protein_coding
ZMYM1	1	35059785	35115859	ENSG00000197056	protein_coding
SFPQ	1	35176377	35193148	ENSG00000116560	protein_coding
ZMYM4	1	35268966	35422058	ENSG00000146463	protein_coding
KIAA0319L	1	35433489	35557413	ENSG00000142687	protein_coding
NCDN	1	35558505	35567274	ENSG00000020129	protein_coding
TFAP2E	1	35573369	35595328	ENSG00000116819	protein_coding
PSMB2	1	35601583	35641844	ENSG00000126067	protein_coding
C1orf216	1	35713874	35719472	ENSG00000142686	protein_coding
CLSPN	1	35720217	35769967	ENSG00000092853	protein_coding
AGO4	1	35808171	35857890	ENSG00000134698	protein_coding
AGO1	1	35869807	35929610	ENSG00000092847	protein_coding
AGO3	1	35930717	36072500	ENSG00000126070	protein_coding
TEKT2	1	36084074	36088275	ENSG00000092850	protein_coding
ADPRHL2	1	36088874	36093932	ENSG00000116863	protein_coding
COL8A2	1	36095235	36125220	ENSG00000171812	protein_coding
TRAPPC3	1	36136571	36149497	ENSG00000054116	protein_coding
MAP7D1	1	36155578	36180849	ENSG00000116871	protein_coding
THRAP3	1	36224415	36305357	ENSG00000054118	protein_coding
SH3D21	1	36306386	36321778	ENSG00000214193	protein_coding
EVA1B	1	36322970	36323615	ENSG00000142694	protein_coding
STK40	1	36339623	36385896	ENSG00000196182	protein_coding
LSM10	1	36391237	36397892	ENSG00000181817	protein_coding
OSCP1	1	36415826	36450485	ENSG00000116885	protein_coding
MRPS15	1	36455717	36464437	ENSG00000116898	protein_coding
CSF3R	1	36466042	36483278	ENSG00000119535	protein_coding
GRIK3	1	36795526	37034129	ENSG00000163873	protein_coding
MIR4255	1	37161562	37161634	ENSG00000264698	miRNA
LINC01137	1	37454878	37474411	ENSG00000233621	antisense
ZC3H12A	1	37474551	37484379	ENSG00000163874	protein_coding
MEAF6	1	37492574	37514774	ENSG00000163875	protein_coding
MIR5581	1	37500934	37500994	ENSG00000263675	miRNA
SNIP1	1	37534448	37554302	ENSG00000163877	protein_coding
DNALI1	1	37556918	37562245	ENSG00000163879	protein_coding
GNL2	1	37567672	37595935	ENSG00000134697	protein_coding
RSPO1	1	37611349	37634923	ENSG00000169218	protein_coding
C1orf109	1	37681569	37692242	ENSG00000116922	protein_coding
CDCA8	1	37692417	37709719	ENSG00000134690	protein_coding
EPHA10	1	37713879	37765133	ENSG00000183317	protein_coding
MANEAL	1	37793801	37801137	ENSG00000185090	protein_coding
YRDC	1	37802943	37806976	ENSG00000196449	protein_coding
C1orf122	1	37808977	37809454	ENSG00000197982	protein_coding
MTF1	1	37809566	37859620	ENSG00000188786	protein_coding
INPP5B	1	37860696	37947057	ENSG00000204084	protein_coding
SF3A3	1	37956974	37990921	ENSG00000183431	protein_coding
FHL3	1	37996769	38005606	ENSG00000183386	protein_coding
UTP11L	1	38009257	38024824	ENSG00000183520	protein_coding
POU3F1	1	38043850	38046778	ENSG00000185668	protein_coding
MIR3659	1	38089230	38089329	ENSG00000265596	miRNA
RRAGC	1	38838197	38859823	ENSG00000116954	protein_coding
MYCBP	1	38872572	38872605	ENSG00000214114	protein_coding
RHBDL2	1	38885806	38941799	ENSG00000158315	protein_coding
AKIRIN1	1	38991222	39006059	ENSG00000174574	protein_coding
NDUFS5	1	39026317	39034636	ENSG00000168653	protein_coding
MACF1	1	39081315	39487177	ENSG00000127603	protein_coding
BMP8A	1	39491645	39525935	ENSG00000183682	protein_coding
PPIEL	1	39531837	39558707	ENSG00000243970	unprocessed_pseudogene
PABPC4	1	39560815	39576790	ENSG00000090621	protein_coding
SNORA55	1	39567373	39567508	ENSG00000201457	snoRNA
HEYL	1	39624152	39639945	ENSG00000163909	protein_coding
NT5C1A	1	39659120	39672038	ENSG00000116981	protein_coding
HPCAL4	1	39678647	39691689	ENSG00000116983	protein_coding
PPIE	1	39692181	39762651	ENSG00000084072	protein_coding
BMP8B	1	39757181	39788861	ENSG00000116985	protein_coding
OXCT2	1	39769522	39771348	ENSG00000198754	protein_coding
TRIT1	1	39841050	39883511	ENSG00000043514	protein_coding
MYCL	1	39895425	39902256	ENSG00000116990	protein_coding
MFSD2A	1	39955129	39969966	ENSG00000168389	protein_coding
CAP1	1	40040232	40072649	ENSG00000131236	protein_coding
PPT1	1	40072706	40097703	ENSG00000131238	protein_coding
RLF	1	40161372	40240921	ENSG00000117000	protein_coding
TMCO2	1	40245946	40251691	ENSG00000188800	protein_coding
ZMPSTE24	1	40258106	40294184	ENSG00000084073	protein_coding
COL9A2	1	40300486	40317294	ENSG00000049089	protein_coding
SMAP2	1	40344849	40423326	ENSG00000084070	protein_coding
ZFP69B	1	40450106	40463718	ENSG00000187801	protein_coding
ZFP69	1	40477214	40496343	ENSG00000187815	protein_coding
EXO5	1	40508740	40516556	ENSG00000164002	protein_coding
ZNF684	1	40531560	40548169	ENSG00000117010	protein_coding
RIMS3	1	40620678	40665657	ENSG00000117016	protein_coding
NFYC-AS1	1	40690379	40692066	ENSG00000272145	antisense
NFYC	1	40691688	40771603	ENSG00000066136	protein_coding
MIR30E	1	40754354	40754446	ENSG00000198974	miRNA
MIR30C1	1	40757283	40757372	ENSG00000207962	miRNA
KCNQ4	1	40784011	40840452	ENSG00000117013	protein_coding
CITED4	1	40861056	40862346	ENSG00000179862	protein_coding
CTPS1	1	40979334	41012563	ENSG00000171793	protein_coding
SLFNL1	1	41015596	41023237	ENSG00000171790	protein_coding
SCMH1	1	41027199	41242154	ENSG00000010803	protein_coding
FOXO6	1	41361921	41383590	ENSG00000204060	protein_coding
EDN2	1	41478774	41484673	ENSG00000127129	protein_coding
HIVEP3	1	41506364	42035925	ENSG00000127124	protein_coding
GUCA2B	1	42153420	42155824	ENSG00000044012	protein_coding
GUCA2A	1	42162690	42164718	ENSG00000197273	protein_coding
FOXJ3	1	42176538	42335877	ENSG00000198815	protein_coding
RIMKLA	1	42380794	42422578	ENSG00000177181	protein_coding
ZMYND12	1	42430328	42450059	ENSG00000066185	protein_coding
PPCS	1	42456501	42460415	ENSG00000127125	protein_coding
CCDC30	1	42463329	42654664	ENSG00000186409	protein_coding
PPIH	1	42658424	42676758	ENSG00000171960	protein_coding
YBX1	1	42682426	42702349	ENSG00000065978	protein_coding
CLDN19	1	42733092	42740254	ENSG00000164007	protein_coding
C1orf50	1	42767268	42798297	ENSG00000164008	protein_coding
ERMAP	1	42824435	42844989	ENSG00000164010	protein_coding
ZNF691	1	42846608	42852477	ENSG00000164011	protein_coding
SLC2A1	1	42925380	42958859	ENSG00000117394	protein_coding
SLC2A1-AS1	1	42959048	42983358	ENSG00000227533	lincRNA
FAM183A	1	43145152	43156396	ENSG00000186973	protein_coding
EBNA1BP2	1	43164174	43270936	ENSG00000117395	protein_coding
TMEM125	1	43269993	43274002	ENSG00000179178	protein_coding
C1orf210	1	43281882	43285617	ENSG00000253313	protein_coding
TIE1	1	43300992	43323108	ENSG00000066056	protein_coding
MPL	1	43337806	43352772	ENSG00000117400	protein_coding
CDC20	1	43358954	43363203	ENSG00000117399	protein_coding
ELOVL1	1	43363396	43368025	ENSG00000066322	protein_coding
MED8	1	43383916	43389808	ENSG00000159479	protein_coding
SZT2	1	43389881	43450171	ENSG00000198198	protein_coding
HYI	1	43452902	43453989	ENSG00000178922	protein_coding
PTPRF	1	43525186	43623672	ENSG00000142949	protein_coding
KDM4A	1	43650157	43705515	ENSG00000066135	protein_coding
KDM4A-AS1	1	43699764	43708138	ENSG00000236200	antisense
ST3GAL3	1	43705823	43931159	ENSG00000126091	protein_coding
ARTN	1	43933319	43937241	ENSG00000117407	protein_coding
IPO13	1	43946938	43968022	ENSG00000117408	protein_coding
DPH2	1	43969999	43973369	ENSG00000132768	protein_coding
ATP6V0B	1	43974486	43978295	ENSG00000117410	protein_coding
B4GALT2	1	43978942	43991168	ENSG00000117411	protein_coding
CCDC24	1	43991358	43995856	ENSG00000159214	protein_coding
SLC6A9	1	43997854	44031467	ENSG00000196517	protein_coding
KLF17	1	44118849	44135140	ENSG00000171872	protein_coding
DMAP1	1	44213454	44220681	ENSG00000178028	protein_coding
ERI3	1	44221069	44355260	ENSG00000117419	protein_coding
ERI3-IT1	1	44243407	44244273	ENSG00000233602	sense_intronic
RNF220	1	44405193	44651724	ENSG00000187147	protein_coding
MIR5584	1	44545492	44545552	ENSG00000263381	miRNA
TMEM53	1	44653246	44674555	ENSG00000126106	protein_coding
C1orf228	1	44674712	44725591	ENSG00000198520	protein_coding
RNU5F-1	1	44721785	44721902	ENSG00000199377	snRNA
RNU5D-1	1	44731054	44731170	ENSG00000200169	snRNA
KIF2C	1	44739817	44767767	ENSG00000142945	protein_coding
RPS8	1	44775250	44778779	ENSG00000142937	protein_coding
SNORD55	1	44775863	44775943	ENSG00000264294	snoRNA
SNORD38A	1	44777842	44777912	ENSG00000202031	snoRNA
SNORD38B	1	44778389	44778456	ENSG00000207421	snoRNA
BEST4	1	44783584	44787705	ENSG00000142959	protein_coding
PLK3	1	44800224	44805379	ENSG00000173846	protein_coding
TCTEX1D4	1	44806783	44807285	ENSG00000188396	protein_coding
BTBD19	1	44808481	44814129	ENSG00000222009	protein_coding
PTCH2	1	44819843	44843063	ENSG00000117425	protein_coding
EIF2B3	1	44850777	44986610	ENSG00000070785	protein_coding
HECTD3	1	45002539	45011329	ENSG00000126107	protein_coding
UROD	1	45012146	45015575	ENSG00000126088	protein_coding
ZSWIM5	1	45016398	45306209	ENSG00000162415	protein_coding
HPDL	1	45326872	45328675	ENSG00000186603	protein_coding
MUTYH	1	45329162	45338656	ENSG00000132781	protein_coding
TOE1	1	45341072	45343002	ENSG00000132773	protein_coding
TESK2	1	45345876	45491200	ENSG00000070759	protein_coding
MMACHC	1	45507355	45508364	ENSG00000132763	protein_coding
PRDX1	1	45514506	45523047	ENSG00000117450	protein_coding
AKR1A1	1	45550542	45570049	ENSG00000117448	protein_coding
NASP	1	45583845	45618894	ENSG00000132780	protein_coding
CCDC17	1	45620043	45624057	ENSG00000159588	protein_coding
GPBP1L1	1	45627303	45687146	ENSG00000159592	protein_coding
RPS15AP10	1	45645815	45646197	ENSG00000225447	processed_pseudogene
TMEM69	1	45690973	45691110	ENSG00000159596	protein_coding
IPP	1	45697058	45750650	ENSG00000197429	protein_coding
MAST2	1	45786986	46036124	ENSG00000086015	protein_coding
PIK3R3	1	46040139	46176488	ENSG00000117461	protein_coding
TSPAN1	1	46175072	46185958	ENSG00000117472	protein_coding
POMGNT1	1	46188681	46198443	ENSG00000085998	protein_coding
LURAP1	1	46203333	46203624	ENSG00000171357	protein_coding
RAD54L	1	46247687	46277980	ENSG00000085999	protein_coding
LRRC41	1	46279181	46303608	ENSG00000132128	protein_coding
UQCRH	1	46303630	46316776	ENSG00000173660	protein_coding
NSUN4	1	46340176	46365152	ENSG00000117481	protein_coding
FAAH	1	46394264	46413848	ENSG00000117480	protein_coding
DMBX1	1	46506995	46514226	ENSG00000197587	protein_coding
MKNK1-AS1	1	46538695	46570255	ENSG00000269956	antisense
KNCN	1	46547348	46551527	ENSG00000162456	protein_coding
MKNK1	1	46557417	46604294	ENSG00000079277	protein_coding
MOB3C	1	46607714	46616465	ENSG00000142961	protein_coding
ATPAF1	1	46632736	46668454	ENSG00000123472	protein_coding
TEX38	1	46668854	46671971	ENSG00000186118	protein_coding
EFCAB14-AS1	1	46674035	46692098	ENSG00000228237	antisense
EFCAB14	1	46675158	46719152	ENSG00000159658	protein_coding
CYP4B1	1	46757837	46819413	ENSG00000142973	protein_coding
CYP4Z2P	1	46843094	46900437	ENSG00000154198	transcribed_unprocessed_pseudogene
CYP4A11	1	46929176	46941484	ENSG00000187048	protein_coding
CYP4X1	1	46961363	47050751	ENSG00000186377	protein_coding
CYP4Z1	1	47067487	47118319	ENSG00000186160	protein_coding
CYP4A22	1	47137434	47149741	ENSG00000162365	protein_coding
LINC00853	1	47179249	47180339	ENSG00000224805	antisense
PDZK1IP1	1	47183592	47191044	ENSG00000162366	protein_coding
TAL1	1	47216289	47232220	ENSG00000162367	protein_coding
STIL	1	47250138	47314147	ENSG00000123473	protein_coding
CMPK1	1	47333796	47378839	ENSG00000162368	protein_coding
FOXE3	1	47416071	47418051	ENSG00000186790	protein_coding
FOXD2-AS1	1	47432132	47434641	ENSG00000237424	antisense
FOXD2	1	47436016	47440691	ENSG00000186564	protein_coding
TRABD2B	1	47775169	47996895	ENSG00000269113	protein_coding
SKINTL	1	48096091	48182428	ENSG00000242267	unitary_pseudogene
SLC5A9	1	48222684	48248644	ENSG00000117834	protein_coding
SPATA6	1	48295371	48472173	ENSG00000132122	protein_coding
AGBL4	1	48532854	50023913	ENSG00000186094	protein_coding
BEND5	1	48727522	48776969	ENSG00000162373	protein_coding
AGBL4-IT1	1	49374200	49472085	ENSG00000225623	sense_intronic
ELAVL4	1	50048013	50203786	ENSG00000162374	protein_coding
DMRTA2	1	50417549	50423500	ENSG00000142700	protein_coding
FAF1	1	50439477	50960263	ENSG00000185104	protein_coding
CDKN2C	1	50960744	50974633	ENSG00000123080	protein_coding
C1orf185	1	51102233	51148080	ENSG00000204006	protein_coding
RNF11	1	51236270	51273455	ENSG00000123091	protein_coding
TTC39A	1	51287257	51345116	ENSG00000085831	protein_coding
EPS15	1	51354262	51519328	ENSG00000085832	protein_coding
OSBPL9	1	51577178	51787488	ENSG00000117859	protein_coding
NRD1	1	51789567	51878805	ENSG00000078618	protein_coding
MIR761	1	51836340	51836410	ENSG00000212076	miRNA
RAB3B	1	51907955	51990764	ENSG00000169213	protein_coding
TXNDC12	1	52020130	52041597	ENSG00000117862	protein_coding
BTF3L4	1	52059834	52090716	ENSG00000134717	protein_coding
ZFYVE9	1	52142373	52344944	ENSG00000157077	protein_coding
CC2D1B	1	52350596	52366193	ENSG00000154222	protein_coding
ORC1	1	52372828	52404459	ENSG00000085840	protein_coding
PRPF38A	1	52404563	52420839	ENSG00000134748	protein_coding
ZCCHC11	1	52408281	52553487	ENSG00000134744	protein_coding
GPX7	1	52602371	52609051	ENSG00000116157	protein_coding
FAM159A	1	52633343	52669683	ENSG00000182183	protein_coding
COA7	1	52686835	52698366	ENSG00000162377	protein_coding
ZYG11B	1	52726453	52827342	ENSG00000162378	protein_coding
ZYG11A	1	52842510	52894998	ENSG00000203995	protein_coding
ECHDC2	1	52895983	52927212	ENSG00000121310	protein_coding
SCP2	1	52927228	53051703	ENSG00000116171	protein_coding
MIR5095	1	52934929	52935017	ENSG00000266188	miRNA
PODN	1	53062181	53085502	ENSG00000174348	protein_coding
SLC1A7	1	53087182	53142617	ENSG00000162383	protein_coding
CPT2	1	53196428	53211319	ENSG00000157184	protein_coding
C1orf123	1	53215990	53220617	ENSG00000162384	protein_coding
MAGOH	1	53226891	53238610	ENSG00000162385	protein_coding
LRP8	1	53245544	53328070	ENSG00000157193	protein_coding
SLC25A3P1	1	53413148	53440020	ENSG00000236253	transcribed_processed_pseudogene
DMRTB1	1	53459398	53467488	ENSG00000143006	protein_coding
GLIS1	1	53506236	53734204	ENSG00000174332	protein_coding
NDC1	1	53765459	53838860	ENSG00000058804	protein_coding
YIPF1	1	53851718	53890734	ENSG00000058799	protein_coding
DIO1	1	53891238	53911086	ENSG00000211452	protein_coding
HSPB11	1	53916573	53945929	ENSG00000081870	protein_coding
LRRC42	1	53946076	53968168	ENSG00000116212	protein_coding
LDLRAD1	1	54008738	54018183	ENSG00000203985	protein_coding
TMEM59	1	54031673	54053504	ENSG00000116209	protein_coding
TCEANC2	1	54053586	54112519	ENSG00000116205	protein_coding
MIR4781	1	54054078	54054154	ENSG00000264208	miRNA
CDCP2	1	54133073	54140106	ENSG00000157211	protein_coding
CYB5RL	1	54175544	54190896	ENSG00000215883	protein_coding
MRPL37	1	54200166	54220930	ENSG00000116221	protein_coding
SSBP3	1	54228254	54413479	ENSG00000157216	protein_coding
ACOT11	1	54542256	54639192	ENSG00000162390	protein_coding
FAM151A	1	54610411	54623556	ENSG00000162391	protein_coding
MROH7-TTC4	1	54659114	54715610	ENSG00000271723	protein_coding
MROH7	1	54663758	54710266	ENSG00000184313	protein_coding
TTC4	1	54715821	54716143	ENSG00000243725	protein_coding
PARS2	1	54756897	54764514	ENSG00000162396	protein_coding
TTC22	1	54779711	54801267	ENSG00000006555	protein_coding
DHCR24	1	54849632	54887218	ENSG00000116133	protein_coding
TMEM61	1	54980791	54992293	ENSG00000143001	protein_coding
BSND	1	54998932	55010883	ENSG00000162399	protein_coding
PCSK9	1	55039547	55064852	ENSG00000169174	protein_coding
USP24	1	55066358	55215113	ENSG00000162402	protein_coding
MIR4422	1	55225640	55225723	ENSG00000265822	miRNA
PRKAA2	1	56645321	56715335	ENSG00000162409	protein_coding
C1orf168	1	56718803	56819696	ENSG00000187889	protein_coding
C8A	1	56854805	56918221	ENSG00000157131	protein_coding
C8B	1	56929209	56966140	ENSG00000021852	protein_coding
DAB1	1	56994777	58343403	ENSG00000173406	protein_coding
DAB1-AS1	1	57860531	57880905	ENSG00000226759	antisense
OMA1	1	58415383	58542515	ENSG00000162600	protein_coding
TACSTD2	1	58575426	58577494	ENSG00000184292	protein_coding
MYSM1	1	58654738	58700092	ENSG00000162601	protein_coding
JUN	1	58780792	58784113	ENSG00000177606	protein_coding
LINC01135	1	58785150	58899712	ENSG00000234807	lincRNA
HSD52	1	59131935	59198621	ENSG00000224609	processed_transcript
FGGY	1	59296637	59767675	ENSG00000172456	protein_coding
MIR4711	1	59733226	59733296	ENSG00000266150	miRNA
HOOK1	1	59814785	59876378	ENSG00000134709	protein_coding
CYP2J2	1	59893307	59926790	ENSG00000134716	protein_coding
C1orf87	1	59987268	60073770	ENSG00000162598	protein_coding
NFIA	1	60865258	61462793	ENSG00000162599	protein_coding
TM2D1	1	61681045	61725423	ENSG00000162604	protein_coding
INADL	1	61742476	62163920	ENSG00000132849	protein_coding
L1TD1	1	62194830	62212328	ENSG00000240563	protein_coding
KANK4	1	62236978	62319414	ENSG00000132854	protein_coding
USP1	1	62436296	62451804	ENSG00000162607	protein_coding
DOCK7	1	62454727	62688298	ENSG00000116641	protein_coding
ANGPTL3	1	62597486	62606159	ENSG00000132855	protein_coding
ATG4C	1	62784134	62865513	ENSG00000125703	protein_coding
LINC00466	1	63189988	63317231	ENSG00000224209	processed_transcript
FOXD3	1	63323058	63325126	ENSG00000187140	protein_coding
ALG6	1	63367589	63438562	ENSG00000088035	protein_coding
ITGB3BP	1	63440769	63529186	ENSG00000142856	protein_coding
EFCAB7	1	63525571	63572693	ENSG00000203965	protein_coding
DLEU2L	1	63548916	63549734	ENSG00000116652	sense_intronic
PGM1	1	63593808	63660245	ENSG00000079739	protein_coding
ROR1	1	63774021	64181498	ENSG00000185483	protein_coding
UBE2U	1	64203626	64267368	ENSG00000177414	protein_coding
CACHD1	1	64470744	64693058	ENSG00000158966	protein_coding
MIR4794	1	64579846	64579923	ENSG00000264470	miRNA
RAVER2	1	64745094	64816509	ENSG00000162437	protein_coding
JAK1	1	64835395	64966504	ENSG00000162434	protein_coding
MIR3671	1	65057754	65057842	ENSG00000265996	miRNA
MIR101-1	1	65058433	65058508	ENSG00000199135	miRNA
